"title","wikibase_item","Studio"
"Odd Taxi","Q105965081","studio = [[Oriental Light and Magic"
"Jordy","Q1322915","studio = 3 "
"Extreme Ghostbusters","Q471531","studio = [[Columbia Pictures]] "
"Luca Tortuga","Q2560489","studio = [[Hanna-Barbera]] "
"Hootie & the Blowfish","Q1476499","studio = 5 "
"Norman Greenbaum","Q971027","studio = 4 "
"Yunho","Q495352","studio = |colonne sonore = "
"Il cucciolo (serie animata)","Q2648165","studio = [[MK Company]] "
"Ashford & Simpson","Q725246","studio = |album live = "
"Moominland, un mondo di serenità","Q2914480","studio = [[Telescreen (azienda)"
"Robert Cray","Q455723","studio = 22 "
"Brian Robertson","Q588175","studio = 5 <small>(con i Thin Lizzy)</small><br />2 <small>(con i Wild Horses)</small><br />1 <small>(con i Motörhead)</small> "
"Kerry Livgren","Q5043075","studio = 9 (solista) "
"Iron Man (serie animata 1994)","Q268679","studio = [[Marvel Studios]] "
"Carla Lazzari","Q76453224","studio = 2 }} {{Bio "
"Franca Raimondi","Q288076","studio = |album live = "
"Eric Nam","Q12606686","studio = 3 "
"Donna Ragno (serie animata)","Q1419717","studio = DePatie–Freleng Enterprises "
"The Pretty Things","Q1364657","studio = 14 "
"The Dead Weather","Q655782","studio = 3 "
"Franco Serafini","Q3751598","studio = 3 "
"Oban Star-Racers","Q384738","studio = [[Sav! The World Productions]] "
"Ryan Bingham","Q1339448","studio = 4 "
"Dick Haymes","Q962908","studio = |album live = "
"Papa Wemba","Q736274","studio = |album live = "
"Bernard Butler","Q520062","studio = |album live = "
"Jérémy Chatelain","Q1995892","studio = 1 "
"Chris Farlowe","Q1077211","studio = |album live = "
"Varo Venturi","Q16187358","studio = |album live = "
"Talib Kweli","Q318755","studio = 6 "
"Vicente Fernández","Q119069","studio = |album live = "
"I Domodossola","Q3790182","studio = 3 }} '''I Domodossola''' sono stati un [[gruppo musicale]] [[italia]]no, noto nei primi [[anni 1970"
"Mobile Suit Gundam: Iron-Blooded Orphans","Q20668445","studio = [[Sunrise (azienda)"
"Hans-Dietrich Genscher","Q106235","studio = |alma mater = "
"Angela Anaconda","Q532189","studio = [[C.O.R.E. Digital Pictures]] "
"Candi Staton","Q449200","studio = |album live = "
"Peter Maffay","Q531287","studio = 25 "
"Tech N9ne","Q359303","studio = 20 "
"Transformers: Energon","Q605856","studio = [[Actas Inc.]] "
"Tally Hall (gruppo musicale)","Q564968","studio = 2 "
"Golia (Gargoyles)","Q3773172","studio = [[The Walt Disney Company]] "
"Mick Harvey","Q166565","studio = 6 "
"Danny Brown","Q2337999","studio = 5 "
"Helen Shapiro","Q263219","studio = |album live = "
"Bokura ga ita","Q891236","studio = [[Artland]] "
"Nella Colombo","Q3874427","studio = 2 "
"Richard Hawley","Q716361","studio = |album live = "
"J Mascis","Q739681","studio = 4 "
"Andreas Lundstedt","Q499364","studio = |album live = "
"Børns","Q19873750","studio = 2 }} {{Bio "
"Kat Bjelland","Q2638175","studio = 14 "
"Pororo","Q483913","studio = [[Ocon Animation Studios]] "
"Moral Orel","Q1947125","studio = [[ShadowMachine]] "
"The Ritchie Family","Q1125637","studio = 9 "
"William Orbit","Q366804","studio = |album live = "
"Anne Murray","Q236543","studio = |album live = "
"Jordan Knight","Q337511","studio = 3+12 "
"Streghe per amore","Q1028599","studio = [[Ashi Productions]] "
"Glass Animals","Q16839267","studio = 3 "
"Vicky il vichingo (serie animata 2013)","Q16513458","studio = [[Studio 100 Animation]] "
"Sergio Moro","Q19607958","studio = [[Bachelor of Laws]] <br> [[Master of Laws]] <br> [[Dottorato di ricerca]] "
"AnnenMayKantereit","Q19259451","studio = 4 "
"Fun Lovin' Criminals","Q1004336","studio = 6 "
"Samurai 7","Q696224","studio = [[Gonzo (azienda)"
"I Teen Titans Go! Guardano Space Jam","Q107311093","studio = [[Warner Bros. Animation]] "
"Interviste mai viste","Q257839","studio = [[Aardman Animations]] "
"Yseult","Q29788794","studio = 1 "
"Buba Corelli","Q24062677","studio = 7 }} {{Bio "
"Lupin III - Bye Bye Liberty: Scoppia la crisi!","Q3110705","studio = [[TMS Entertainment]] "
"The Presidents of the United States of America","Q176430","studio = 6 "
"Governatore Ratcliffe","Q3773737","studio = [[Walt Disney Feature Animation"
"Juan Atkins","Q366714","studio = |album live = "
"Charlie Brown e Snoopy Show","Q717347","studio = Lee Mendelson/Bill Melendez Productions "
"Ryan Toby","Q719799","studio = |album live = "
"John Renbourn","Q1398824","studio = 41 "
"Mezzo Forte","Q2404280","studio = [[Arms Corporation"
"Charlotte Kemp Muhl","Q3666742","studio = |album live = "
"Brett Manning","Q3644378","studio = |album live = "
"Btooom!","Q133532","studio = [[Madhouse (azienda)"
"Yuki Kajiura","Q132433","studio = |album live = "
"Black Bullet","Q11179499","studio = [[Kinema Citrus]] "
"Robert Glasper","Q1370642","studio = 12 "
"Hugh Cornwell","Q1634265","studio = 14 "
"Marcos Valle","Q3039180","studio = |album live = "
"Rahsaan Roland Kirk","Q553921","studio = |album live = "
"Sampha","Q15629610","studio = 1 "
"Dan Spitz","Q1159171","studio = |album live = "
"Tony Joe White","Q983338","studio = |album live = "
"Bobbie Gentry","Q272253","studio = |album live = "
"Trapped in a Dating Sim: The World of Otome Games Is Tough for Mobs","Q102245803","studio = [[ENGI]] "
"Transformers: Rescue Bots","Q2092189","studio = [[Hasbro Studios]] "
"Sankarea","Q385129","studio = [[Studio Deen]] "
"Gladiatori - Il torneo delle sette meraviglie","Q16561168","studio = [[Rai Fiction]] "
"Digman","Q117254222","studio = Dandyflower Productions "
"Max De Angelis","Q3853030","studio = 2 "
"Jay B","Q491048","studio = |album live = "
"Curt Cress","Q1145045","studio = |album live = "
"Smiling Friends","Q107087854","studio = Goblin Caught on Tape "
"Camille (cantante)","Q242914","studio = 4 "
"Paul Westerberg","Q1386311","studio = |album live = "
"Basement Jaxx","Q544018","studio = 6 "
"Ace Attorney (serie animata)","Q21777274","studio = [[A-1 Pictures]] "
"Gungrave","Q11682281","studio = [[Madhouse (azienda)"
"Carlos Alomar","Q2551479","studio = |album live = "
"Vito Tommaso","Q16622417","studio = |album live = "
"Catherine Ringer","Q449077","studio = |album live = "
"Lee Hye-ri","Q11073341","studio = 1 <small>(con le Girl's Day)</small> "
"Loopdidoo","Q3112957","studio = [[Blue Spirit]] "
"Arjen Anthony Lucassen","Q455959","studio = 3 (di cui 1 di cover) "
"Lil Dicky","Q16876006","studio = 1 }} {{Bio "
"Hela Supergirl","Q977634","studio = [[Toei Animation]] "
"Rohff","Q1347550","studio = |album live = "
"Guido Pistocchi","Q3779424","studio = |album live = "
"Black Thought","Q880598","studio = 13 "
"Paul D'Amour","Q1339509","studio = |album live = "
"Chad Wackerman","Q568818","studio = |album live = "
"Stephanie Mills","Q457850","studio = |album live = "
"Hank Snow","Q648366","studio = |album live = "
"Alexander Bard","Q615625","studio = |album live = "
"Sound! Euphonium","Q18357843","studio = [[Kyoto Animation]] "
"Juniper Lee","Q928845","studio = |studio nota = "
"Carl Douglas","Q707166","studio = 3 }} {{Bio "
"Chuck Leavell","Q499033","studio = |album live = "
"The Dear Hunter","Q3520539","studio = 8 "
"Girlschool","Q1142870","studio = 11 "
"Dennis Edwards","Q1189111","studio = |album live = "
"Fernando Ezequiel Solanas","Q508497","studio = |alma mater = "
"Akhenaton (rapper)","Q417651","studio = 12 "
"Dave Davies","Q364890","studio = 8 "
"Lee Su-hyun","Q18697707","studio = |album live = "
"Paola Penni","Q3893613","studio = |album live = "
"Nico Santos","Q23806108","studio = 2 "
"Anne Preven","Q4768729","studio = |album live = "
"Denys Monastyrs'kyj","Q65198777","studio = Dottorato in giurisprudenza }} {{Bio "
"Phil Collen","Q511488","studio = 6 <small>(Def Leppard)</small> "
"Robbie Nevil","Q162732","studio = |album live = "
"Please Teacher!","Q957889","studio = [[Daume]] "
"Yo Yoghi!","Q2734750","studio = [[Hanna-Barbera]] "
"Belfy e Lillibit","Q2440749","studio = [[Tatsunoko]] "
"Cyrus Vance","Q296661","studio = [[Bachelor of Arts]] <br/> [[Bachelor of Laws]] "
"Percy Faith","Q712683","studio = |album live = "
"Rowland S. Howard","Q1362555","studio = 3 come solista "
"Tenkū senki Shurato","Q2699007","studio = [[Tatsunoko Production]] "
"The Meters","Q1887369","studio = 14 "
"Echosmith","Q15044343","studio = 2 "
"Steven Mnuchin","Q24248265","studio = [[Bachelor's degree"
"Justice League Action","Q22674166","studio = [[Warner Bros. Animation]] "
"Somalia94 - Il caso Ilaria Alpi","Q48806290","studio = [[Marco Giolo animation studio]] "
"Barbie - La magia del delfino","Q42327319","studio = Rainmaker Studios "
"Wednesday 13","Q538634","studio = 6 "
"Anita Pointer","Q2745995","studio = |album live = "
"Quim Torra","Q1945815","studio = Laurea in Giurisprudenza "
"Lightnin' Hopkins","Q435552","studio = |album live = "
"ThunderCats Roar","Q61085565","studio = [[Warner Bros. Animation]] "
"Gashi (rapper)","Q5512716","studio = 3 "
"John Butler","Q731958","studio = 1 "
"La caccia al tesoro di Yoghi","Q289147","studio = [[Hanna-Barbera]] "
"Henry Vestine","Q1607365","studio = |album live = "
"Un regno incantato per Zelda","Q2644182","studio = [[DiC Entertainment"
"Todd Kerns","Q3992166","studio = |album live = "
"Wilko Johnson","Q2944958","studio = |album live = "
"Greg Phillinganes","Q1369920","studio = 2 "
"Max Amann (politico)","Q60131","studio = |alma mater = "
"Blackstar (serie animata)","Q2273548","studio = [[Filmation]] "
"Francis Buchholz","Q62644","studio = 9 "
"Lupin III - La lampada di Aladino","Q3840834","studio = [[TMS Entertainment]] "
"Nara Leão","Q940848","studio = 27 "
"Dragon Booster","Q2539381","studio = [[Nerd Corps Entertainment]] "
"Benson Boone","Q110008128","studio = }} {{Bio "
"Helena Paparizou","Q183008","studio = 5 "
"Jeff Lorber","Q1686336","studio = |album live = "
"Orelsan","Q2813374","studio = 4 "
"Plan B (rapper)","Q552341","studio = 3 "
"Jonny Lang","Q1703462","studio = |album live = "
"She Wants Revenge","Q782916","studio = 3 }} I '''She Wants Revenge''' sono un [[gruppo musicale]] [[alternative rock]] proveniente da [[Los Angeles]], [[California]]. ==Influenze musicali== Il loro sound è un misto di [[musica indie"
"Goa Gil","Q1355916","studio = 15 "
"Curioso come George 3 - Ritorno nella giungla","Q20204345","studio = [[Universal Pictures]] "
"Band of Horses","Q806235","studio = 5 "
"Jeanette (cantante)","Q297548","studio = |album live = "
"Full Moon - Canto d'amore","Q696283","studio = [[Studio Deen]] "
"Keith Relf","Q918408","studio = |album live = "
"Himouto! Umaru-chan","Q11481912","studio = [[Doga Kobo]] "
"Baaba Maal","Q684021","studio = |album live = "
"The Hellacopters","Q691018","studio = 6 "
"Aki Hakala","Q2345605","studio = 8 <small>(con i [[The Rasmus]])</small> "
"Blackbear","Q22974007","studio = 7 "
"Magical Girl Spec-Ops Asuka","Q55621722","studio = [[Liden Films]] "
"Jhayco","Q75997191","studio = 2 }} {{Bio "
"Ishtar (cantante)","Q2048477","studio = 5 "
"Kevin DuBrow","Q369099","studio = 1 "
"Einár","Q61751638","studio = 3 "
"Tom Parker (cantante)","Q25564284","studio = |album live = "
"Rick Savage","Q1143956","studio = 0 "
"Bee e PuppyCat","Q20020217","studio = [[Frederator Studios]] "
"Margarita Rosa de Francisco","Q821004","studio = 2 }} {{Bio "
"Fuerza regida","Q118466501","studio = 7 "
"Gordon Gano","Q2551362","studio = |album live = "
"Shontelle","Q233544","studio = 2 }} {{Bio "
"Renato Russo","Q982366","studio = |album live = "
"Karel Gott","Q333187","studio = |album live = "
"Wale (rapper)","Q458519","studio = 7 }} {{Bio "
"Cameo (gruppo musicale)","Q922528","studio = 18 "
"Virus Attack","Q4014735","studio = [[Mondo TV]] "
"Wynonna Judd","Q465130","studio = 8 "
"Gregg Alexander","Q2005372","studio = |album live = "
"Shagrath","Q105823","studio = |album live = "
"Alberto Amato","Q3608112","studio = |album live = "
"Frank Turner (cantante)","Q451028","studio = 6 }} {{Bio "
"Artù e i cavalieri della tavola rotonda","Q368262","studio = [[Air Programs International]] "
"Christian McBride","Q732319","studio = |album live = "
"I cavalieri Tenkai","Q15883847","studio = [[Bones (azienda)"
"Lynsey de Paul","Q463221","studio = |album live = "
"Johnny Sax","Q1522559","studio = 18 "
"LEGO Star Wars: Le cronache di Yoda","Q6518523","studio = [[LEGO]] "
"Natale con Winny Puh","Q8025668","studio = [[Walt Disney Television Animation]] "
"Albert Ayler","Q457125","studio = |album live = "
"Blu Cantrell","Q440676","studio = 2 "
"Kiely Williams","Q270123","studio = |album live = "
"Rhiannon Giddens","Q7320514","studio = 3 "
"The Seekers","Q592387","studio = |album live = "
"Lei e il gatto","Q584204","studio = [[CoMix Wave Films"
"Ricky Wilson (cantante)","Q2297319","studio = 5 "
"Robert Lamm","Q5932993","studio = |album live = "
"The Ataris","Q1373222","studio = 5 "
"Victor Feldman","Q719533","studio = |album live = "
"Billy Currie","Q863069","studio = |album live = "
"Benjamín Amadeo","Q3638275","studio = 1 "
"Timati","Q176846","studio = 7 "
"Satyr","Q2067783","studio = |album live = "
"Pixie Lott","Q207177","studio = 3 "
"Peter Andre","Q712765","studio = 11 "
"Wild Kratts","Q2875960","studio = [[Kratt Brothers Company]] "
"Carlinhos Brown","Q727249","studio = |album live = "
"Barbie - Il Natale perfetto","Q3634757","studio = Technicolor "
"El Hefe","Q1324255","studio = 8 "
"Travis Mills","Q61584","studio = 2 }} {{Bio "
"Bow Wow Wow","Q895390","studio = 3 "
"Lustmord","Q913245","studio = 24 "
"Ane Brun","Q256783","studio = 7 "
"Ella Henderson","Q12309788","studio = 2 }} {{Bio "
"Tionne Watkins","Q273981","studio = |album live = "
"Yoon Eun-hye","Q494725","studio = 7 <small>(con le Baby V.O.X.)</small> "
"Krystal (cantante)","Q464623","studio = 4 <small>(con le [[f(x)]])</small> "
"Corrosion of Conformity","Q1135391","studio = 7 "
"2 cani stupidi","Q657305","studio = [[Hanna-Barbera]] "
"Chris Daughtry","Q877858","studio = 6 }} {{Bio "
"Poul Nyrup Rasmussen","Q311063","studio = Cand.polit. "
"Finalmente weekend!","Q1634363","studio = [[Walt Disney Television Animation]] "
"Ellie Greenwich","Q299679","studio = |album live = "
"Eliza Doolittle","Q253652","studio = 2 "
"Ksenija Sobčak","Q287099","studio = |alma mater = "
"Happy Sugar Life","Q24860074","studio = Ezo'la "
"Terry Balsamo","Q1102269","studio = 4 "
"Ascendance of a Bookworm","Q22130305","studio = [[Ajia-do Animation Works]] "
"Monica (cantante)","Q231487","studio = 8 "
"Thundarr il barbaro","Q2863441","studio = [[Ruby-Spears Productions]] "
"The Kingsmen","Q970502","studio = |album live = "
"What a Cartoon!","Q406641","studio = [[Hanna-Barbera]] "
"Bobby Bland","Q541634","studio = |album live = "
"Hanna & Barbera Robot","Q4017700","studio = [[Hanna-Barbera Productions]], Four Point Entertainment "
"Billy Squier","Q863226","studio = 12 "
"Richard Patrick","Q715404","studio = |album live = "
"Madleen Kane","Q456222","studio = 5 "
"Jackie Evancho","Q236378","studio = 5 "
"Arthur Lee (musicista)","Q543545","studio = |album live = "
"Saeko Chiba","Q1333017","studio = |album live = "
"Joan Wasser","Q447338","studio = 5 "
"Atchi kotchi","Q2633652","studio = [[Anime International Company]] "
"Dionne Bromfield","Q264114","studio = 2 "
"Wes Scantlin","Q3178861","studio = |album live = "
"The Wombats","Q1347289","studio = 5 "
"Kenny Clarke","Q346779","studio = |album live = "
"Randy California","Q1344185","studio = - "
"Julien-K","Q993298","studio = 5 "
"El Hazard: The Magnificent World","Q699819","studio = [[Anime International Company"
"Ghost Inn - La locanda di Yuna","Q24876869","studio = [[Xebec]] "
"Silvio Rodríguez","Q377956","studio = |album live = "
"The Great North","Q65070183","studio = Double Molyneux Sister Sheux "
"Martina McBride","Q256732","studio = 10 "
"Omar Rodríguez-López","Q335579","studio = |album live = "
"Anita Bryant","Q240623","studio = |album live = "
"Tornado Kid e Sonnacchia","Q1648954","studio = [[Hanna-Barbera]] "
"Danny Whitten","Q984614","studio = |album live = "
"Lucero (cantante)","Q171463","studio = 21 "
"Oleta Adams","Q434724","studio = 9 "
"Ivan Moody","Q918157","studio = |album live = "
"Nada Surf","Q668745","studio = 5 "
"Rachel Bolan","Q1080476","studio = |album live = "
"Grog di Magog","Q4021123","studio = [[CinèGroupe]] "
"Coheed and Cambria","Q4299","studio = 10 "
"Beatrice Egli","Q13360930","studio = 10 "
"John Waite","Q1344651","studio = |album live = "
"I Rugrats (serie televisiva 2021)","Q97357676","studio = [[Klasky Csupo]] "
"Wipers","Q1889932","studio = 9 "
"U.K. Subs","Q1479074","studio = 0 "
"Mark Jansen","Q370231","studio = 10 "
"Metric","Q650486","studio = 5 }} I '''Metric''' sono un [[Gruppo musicale"
"Anton Fig","Q389722","studio = |album live = "
"Alfred von Waldersee","Q60680","studio = |alma mater = "
"Hero 108","Q1035695","studio = [[Mike Young Productions]] "
"Ramsey Lewis","Q1936300","studio = |album live = "
"Yvonne Catterfeld","Q288588","studio = 8 "
"Najica Blitz Tactics","Q1120133","studio = [[Studio Fantasia]] "
"Strawberry Panic!","Q1985111","studio = [[Madhouse (azienda)"
"Fletcher Henderson","Q505559","studio = |album live = "
"Taco (cantante)","Q50797","studio = 7 "
"Carina Lau","Q706219","studio = 3 "
"Xiaolin Chronicles","Q15306896","studio = [[ActionFliks Media Corp]] "
"Kacey Musgraves","Q2783855","studio = 5 "
"Sly & Robbie","Q576723","studio = |album live = "
"Foxes","Q13455177","studio = 3 "
"Haley Reinhart","Q1185418","studio = 4 "
"Boku no imōto wa ""Ōsaka-okan""","Q1655082","studio = Charaction "
"Park So-jin","Q12602587","studio = 1 <small>(con le Girl's Day)</small> "
"Banks (cantante)","Q16151028","studio = 4 "
"Metal Armor Dragonar","Q1013804","studio = [[Sunrise (azienda)"
"Jeane Manson","Q436982","studio = |album live = "
"Sinitta","Q469779","studio = |album live = "
"Keith Duffy (cantante)","Q766230","studio = |album live = "
"Little Charmers","Q18786452","studio = [[Nelvana]] "
