"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Αλ Πατσίνο","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Culture.Media.Media*|986|classification.ores.articletopic/Culture.Biography.Biography*|926|classification.ores.articletopic/Geography.Regions.Americas.North_America|651","Q41163","nm0000199","Al Pacino","not exact match",NA,NA
"Μέριλιν Μονρόε","classification.ores.articletopic/Culture.Biography.Women|592|classification.ores.articletopic/History_and_Society.History|577|classification.ores.articletopic/History_and_Society.Society|500|classification.ores.articletopic/Culture.Media.Films|930|classification.ores.articletopic/Culture.Media.Media*|831|classification.ores.articletopic/Culture.Biography.Biography*|996","Q4616","nm0000054","Marilyn Monroe","not exact match",NA,NA
"Τζένιφερ Άνιστον","classification.ores.articletopic/Culture.Media.Media*|985|classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Culture.Media.Films|956|classification.ores.articletopic/Geography.Regions.Americas.North_America|896|classification.ores.articletopic/Culture.Biography.Women|887|recommendation.image_section/exists|1","Q32522","nm98",NA,NA,NA,NA
"Γκαλ Γκαντότ","classification.ores.articletopic/Culture.Media.Films|990|classification.ores.articletopic/Culture.Media.Media*|962|classification.ores.articletopic/Culture.Biography.Biography*|995|classification.ores.articletopic/Culture.Biography.Women|724","Q185654","nm2933757","Gal Gadot","not exact match",NA,NA
"Καλομοίρα","classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|983|classification.ores.articletopic/Culture.Biography.Women|538|classification.ores.articletopic/Culture.Media.Media*|982|classification.ores.articletopic/Geography.Regions.Europe.Europe*|803|classification.ores.articletopic/Culture.Biography.Biography*|754|classification.ores.articletopic/Culture.Media.Television|877|classification.ores.articletopic/Culture.Media.Music|893","Q229465","nm1738641","Kalomoira Sarantis","not exact match",NA,NA
"Μάικλ Τζόρνταν","classification.ores.articletopic/Culture.Biography.Biography*|904|classification.ores.articletopic/Geography.Regions.Americas.North_America|731|classification.ores.articletopic/Culture.Sports|1000","Q41421","nm0003044","Michael Jordan","not exact match",NA,NA
"Χένρι Κάβιλ","classification.ores.articletopic/Culture.Media.Media*|789|classification.ores.articletopic/Culture.Biography.Biography*|874","Q295498","nm0147147","Henry Cavill","not exact match",NA,NA
"Πηνελόπη Τσιλίκα","classification.ores.articletopic/Culture.Media.Media*|835|classification.ores.articletopic/Culture.Media.Films|712|classification.ores.articletopic/Culture.Biography.Biography*|981","Q68291863","nm5236473","Penelope Tsilika","not exact match",NA,NA
"Τσάρλι Τσάπλιν","classification.ores.articletopic/Culture.Biography.Biography*|917|classification.ores.articletopic/Culture.Media.Media*|771|classification.ores.articletopic/Geography.Regions.Europe.Europe*|692","Q882","nm0000122","Charles Chaplin","not exact match",NA,NA
"Μαντόνα","classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Culture.Biography.Women|859|classification.ores.articletopic/Culture.Biography.Biography*|985|classification.ores.articletopic/Culture.Media.Music|798","Q1744","nm0000187","Madonna","not exact match",NA,NA
"Βολοντίμιρ Ζελένσκι","classification.ores.articletopic/Geography.Regions.Europe.Europe*|985|classification.ores.articletopic/Culture.Biography.Biography*|622|classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|990|recommendation.image_section/exists|1","Q3874799","nm3305952","Volodymyr Zelenskyy","not exact match",NA,NA
"Βλάσσης Μπονάτσος","classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|822|classification.ores.articletopic/Culture.Media.Music|831|classification.ores.articletopic/Geography.Regions.Europe.Europe*|718|classification.ores.articletopic/Culture.Biography.Biography*|993|classification.ores.articletopic/Culture.Media.Media*|979","Q7939024","nm0093821","Vlassis Bonatsos","not exact match",NA,NA
"Γουίτνεϊ Χιούστον","classification.ores.articletopic/History and Society.Society|295|classification.ores.articletopic/Culture.Media.Media*|944|classification.ores.articletopic/Culture.Biography.Women|890|classification.ores.articletopic/Culture.Biography.Biography*|937|classification.ores.articletopic/Geography.Regions.Americas.North America|790|classification.ores.articletopic/History and Society.History|270|classification.ores.articletopic/Culture.Media.Music|453","Q34389","nm0001365","Whitney Houston","not exact match",NA,NA
