"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"דניאל ליטמן","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|787|classification.ores.articletopic/Culture.Media.Media*|679|classification.ores.articletopic/Culture.Biography.Biography*|712|classification.ores.articletopic/Geography.Regions.Asia.Asia*|644","Q6599613","nm5876583","Daniel Litman","not exact match",NA,NA
"שלום מיכאלשווילי","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|867|classification.ores.articletopic/Geography.Regions.Asia.Asia*|812|classification.ores.articletopic/Culture.Biography.Biography*|798|classification.ores.articletopic/Culture.Media.Media*|629","Q16130023","nm2457883","Shalom Michaelshwilli","not exact match",NA,NA
"שירה נאור","classification.ores.articletopic/Culture.Media.Media*|912|classification.ores.articletopic/Culture.Media.Television|731|classification.ores.articletopic/Culture.Biography.Biography*|569","Q2896825","nm2126971","Shira Naor","not exact match",NA,NA
"סאני סנדלר","classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Culture.Media.Films|970|classification.ores.articletopic/Geography.Regions.Americas.North_America|622|classification.ores.articletopic/Culture.Biography.Biography*|863","Q47892618","nm3927383","Sunny Sandler","not exact match",NA,NA
"אודי כגן","classification.ores.articletopic/Culture.Biography.Biography*|743|classification.ores.articletopic/Geography.Regions.Asia.Asia*|692|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|665|classification.ores.articletopic/Culture.Media.Media*|554","Q20501983","nm3233385","Udi Kagan","not exact match",NA,NA
"צחי הלוי","classification.ores.articletopic/Culture.Biography.Biography*|803|classification.ores.articletopic/Culture.Media.Media*|771|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|859|classification.ores.articletopic/Geography.Regions.Asia.Asia*|803","Q17523670","nm5674436","Tsahi Halevi","not exact match",NA,NA
"איאן ארמיטאג'","classification.ores.articletopic/Culture.Media.Media*|678|classification.ores.articletopic/Culture.Biography.Biography*|764","Q28911612","nm8071137","Iain Armitage","not exact match",NA,NA
"סופיה לורן","classification.ores.articletopic/Culture.Biography.Women|718|classification.ores.articletopic/Culture.Media.Media*|964|classification.ores.articletopic/Culture.Biography.Biography*|962|classification.ores.articletopic/Culture.Media.Films|959","Q43252","nm0000047","Sophia Loren","not exact match",NA,NA
"דורי בן זאב","classification.ores.articletopic/Culture.Media.Media*|956|classification.ores.articletopic/Culture.Biography.Biography*|705|classification.ores.articletopic/Culture.Media.Music|884|classification.ores.articletopic/Geography.Regions.Asia.Asia*|637","Q12405775","nm0070126","Dori Ben-Ze'ev","not exact match",NA,NA
"ג'וד לאו","classification.ores.articletopic/Culture.Biography.Biography*|939|classification.ores.articletopic/Culture.Media.Media*|976|classification.ores.articletopic/Geography.Regions.Europe.Europe*|507|classification.ores.articletopic/Culture.Media.Films|979|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|629|recommendation.image_section/exists|1","Q160432","nm0000179","Jude Law","not exact match",NA,NA
"ג'קי סנדלר","classification.ores.articletopic/Culture.Media.Films|981|classification.ores.articletopic/Culture.Biography.Biography*|948|classification.ores.articletopic/Culture.Media.Media*|960|classification.ores.articletopic/Geography.Regions.Americas.North_America|822","Q443063","nm0864490","Jackie Sandler","not exact match",NA,NA
"אמיר ח'ורי","classification.ores.articletopic/Culture.Media.Media*|731|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|939|classification.ores.articletopic/Geography.Regions.Asia.Asia*|887|classification.ores.articletopic/Culture.Biography.Biography*|685","Q96943491","nm8930453","Amir Khoury","not exact match",NA,NA
